tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,won
2003-352,Paris Masters,Carpet,48,M,20031027,10,103888,,,Mardy Fish,R,188,USA,21.8809034908,19,1335,6-4 7-6(2),3,R64,82,13,9,79,31,25,25,11,11,12,0
2003-352,Paris Masters,Carpet,48,M,20031027,11,102434,,,Vincent Spadea,R,183,USA,29.273100616,25,1135,7-6(1) 6-1,3,R64,62,0,6,71,36,24,15,9,6,9,0
2003-352,Paris Masters,Carpet,48,M,20031027,12,103428,,,Juan Ignacio Chela,R,190,ARG,24.1587953457,37,965,6-0 6-3,3,R64,45,4,6,47,28,16,7,7,3,7,0
2003-352,Paris Masters,Carpet,48,M,20031027,13,102860,,,Agustin Calleri,R,183,ARG,27.1156741958,22,1220,6-4 7-6(5),3,R64,91,9,2,67,33,26,17,11,0,2,0
2003-352,Paris Masters,Carpet,48,M,20031027,14,103285,,,Radek Stepanek,R,185,CZE,24.9144421629,45,845,2-6 6-2 7-6(3),3,R64,131,7,4,92,46,33,25,14,4,6,0
2003-352,Paris Masters,Carpet,48,M,20031027,15,104755,,WC,Richard Gasquet,R,185,FRA,17.3579739904,94,397,1-6 7-6(11) 6-4,3,R64,106,18,6,100,61,47,20,15,0,2,0
2003-352,Paris Masters,Carpet,48,M,20031027,16,101965,,,Wayne Ferreira,R,185,RSA,32.1149897331,27,1120,2-6 6-4 6-4,3,R64,120,7,0,107,63,45,19,14,11,14,0
2003-352,Paris Masters,Carpet,48,M,20031027,17,103917,,Q,Nicolas Mahut,R,190,FRA,21.7631759069,108,365,7-6(7) 6-4,3,R32,89,7,3,67,36,30,15,11,1,3,0
2003-352,Paris Masters,Carpet,48,M,20031027,18,102148,,WC,Fabrice Santoro,R,178,FRA,30.8802190281,67,548,6-4 4-6 6-0,3,R32,103,3,1,86,51,33,15,13,9,14,0
2003-352,Paris Masters,Carpet,48,M,20031027,19,101962,12,,Younes El Aynaoui,R,193,MAR,32.1232032854,15,1480,4-6 6-3 1-2 RET,3,R32,77,9,1,60,35,28,15,11,1,2,0
2003-352,Paris Masters,Carpet,48,M,20031027,20,103971,,Q,Karol Beck,R,180,SVK,21.5660506502,65,556,7-6(4) 6-3,3,R32,72,7,0,62,36,27,13,10,1,3,0
2003-352,Paris Masters,Carpet,48,M,20031027,21,103852,,,Feliciano Lopez,L,188,ESP,22.0999315537,28,1115,6-3 3-6 6-3,3,R32,83,12,2,72,51,38,11,13,3,5,0
2003-352,Paris Masters,Carpet,48,M,20031027,22,102456,15,,Felix Mantilla,R,180,ESP,29.0924024641,20,1265,7-5 7-6(6),3,R32,94,6,5,88,41,29,24,12,6,9,0
2003-352,Paris Masters,Carpet,48,M,20031027,23,102610,,,Albert Costa,R,180,ESP,28.3394934976,23,1205,3-6 6-1 7-5,3,R32,129,10,2,83,45,33,18,14,8,12,0
2003-352,Paris Masters,Carpet,48,M,20031027,24,103484,,,James Blake,R,185,USA,23.8302532512,36,975,4-6 6-2 6-3,3,R32,93,4,3,68,37,20,14,13,2,9,0
2003-352,Paris Masters,Carpet,48,M,20031027,25,103206,7,,Sebastien Grosjean,R,175,FRA,25.4127310062,11,1680,3-6 6-4 7-5,3,R32,142,5,3,101,40,26,31,16,3,8,0
2003-352,Paris Masters,Carpet,48,M,20031027,26,102882,9,,Mark Philippoussis,R,196,AUS,26.9678302533,12,1615,6-7(5) 7-6(11) 7-6(1),3,R32,126,31,8,111,71,64,22,18,0,0,0
2003-352,Paris Masters,Carpet,48,M,20031027,27,103103,,LL,Dominik Hrbaty,R,183,SVK,25.8097193703,60,591,7-6(3) 6-4,3,R32,87,7,2,72,38,32,18,11,1,2,0
2003-352,Paris Masters,Carpet,48,M,20031027,28,103693,,Q,Thierry Ascione,R,188,FRA,22.7734428474,106,369,7-6(5) 6-1,3,R32,60,1,0,51,32,23,10,9,0,2,0
2003-352,Paris Masters,Carpet,48,M,20031027,29,102839,,LL,Nicolas Lapentti,R,188,ECU,27.2032854209,57,650,6-4 6-1,3,R32,68,6,5,70,43,29,8,9,2,6,0
2003-352,Paris Masters,Carpet,48,M,20031027,30,102854,11,,Sjeng Schalken,R,193,NED,27.1321013005,13,1515,6-4 2-6 6-3,3,R32,115,1,4,97,70,40,18,14,8,11,0
2003-352,Paris Masters,Carpet,48,M,20031027,31,103292,,,Gaston Gaudio,R,175,ARG,24.8815879535,33,1030,7-5 6-3,3,R32,88,2,2,74,51,29,12,10,4,7,0
2003-352,Paris Masters,Carpet,48,M,20031027,32,103812,,Q,Victor Hanescu,R,198,ROU,22.2669404517,76,467,7-6(4) 7-6(4),3,R32,87,9,0,74,52,45,10,12,0,1,0
2003-352,Paris Masters,Carpet,48,M,20031027,33,103507,1,,Juan Carlos Ferrero,R,183,ESP,23.704312115,1,4535,7-5 7-5,3,R16,94,2,2,75,39,30,16,12,2,5,0
2003-352,Paris Masters,Carpet,48,M,20031027,34,103387,8,,Paradorn Srichaphan,R,185,THA,24.3696098563,10,1745,7-6(3) 6-3,3,R16,76,6,2,56,23,20,17,10,1,3,0
2003-352,Paris Masters,Carpet,48,M,20031027,35,103909,4,,Guillermo Coria,R,175,ARG,21.7850787132,4,3175,W/O,3,R16,,,,,,,,,,,0
2003-352,Paris Masters,Carpet,48,M,20031027,36,103454,10,,Nicolas Massu,R,183,CHI,24.0465434634,14,1492,6-4 7-5,3,R16,104,5,5,78,50,28,12,11,3,8,0
2003-352,Paris Masters,Carpet,48,M,20031027,37,102856,,,Gustavo Kuerten,R,190,BRA,27.1266255989,17,1400,6-4 6-2,3,R16,75,4,2,68,43,26,11,9,4,7,0
2003-352,Paris Masters,Carpet,48,M,20031027,38,103280,13,,Martin Verkerk,R,196,NED,24.9883641342,16,1400,6-7(3) 7-6(12) 7-6(6),3,R16,146,24,12,129,72,64,29,18,3,4,0
2003-352,Paris Masters,Carpet,48,M,20031027,39,102571,,Q,Gregory Carraz,R,190,FRA,28.5503080082,74,486,6-3 7-6(7),3,R16,87,12,2,63,38,29,13,10,0,1,0
2003-352,Paris Masters,Carpet,48,M,20031027,40,103990,16,,Tommy Robredo,R,180,ESP,21.4893908282,21,1255,6-3 6-4,3,R16,62,1,3,54,33,26,9,9,3,5,0
2003-352,Paris Masters,Carpet,48,M,20031027,41,102271,,Q,Hicham Arazi,L,175,MAR,30.0205338809,64,563,6-2 6-1,3,QF,62,1,1,41,21,12,7,7,2,6,0
2003-352,Paris Masters,Carpet,48,M,20031027,42,102783,5,,Rainer Schuettler,R,180,GER,27.5044490075,6,2885,2-6 6-3 6-2,3,QF,113,5,5,77,36,30,15,13,5,9,0
2003-352,Paris Masters,Carpet,48,M,20031027,43,103819,3,,Roger Federer,R,185,SUI,22.2176591376,3,3925,7-6(5) 6-1,3,QF,79,3,2,54,30,22,11,9,0,2,0
2003-352,Paris Masters,Carpet,48,M,20031027,44,102035,,,Jonas Bjorkman,R,183,SWE,31.5947980835,41,948,7-5 7-6(0),3,QF,86,5,2,67,40,30,16,12,1,2,0
2003-352,Paris Masters,Carpet,48,M,20031027,45,102562,14,,Jiri Novak,R,190,CZE,28.5995893224,18,1390,6-2 4-6 6-4,3,SF,116,2,3,82,48,31,16,14,4,9,0
2003-352,Paris Masters,Carpet,48,M,20031027,46,104053,2,,Andy Roddick,R,188,USA,21.158110883,2,4235,7-6(4) 7-6(7),3,SF,121,10,1,89,51,36,20,12,2,3,0
2003-352,Paris Masters,Carpet,48,M,20031027,47,102318,,,Andrei Pavel,R,183,ROU,29.7467488022,191,195,6-2 7-6(6) 7-6(2),5,F,146,7,3,99,64,46,19,16,1,4,0
2003-433,Scottsdale,Hard,32,A,20030303,1,102950,,,Fernando Vicente,R,180,ESP,25.9849418207,57,676,6-4 6-3,3,R32,79,2,1,68,37,26,11,10,8,13,0
2003-433,Scottsdale,Hard,32,A,20030303,2,101885,,,Wayne Arthurs,L,190,AUS,31.9589322382,48,785,7-5 6-7(5) 6-2,3,R32,110,14,4,102,59,44,18,16,6,10,0
2003-433,Scottsdale,Hard,32,A,20030303,3,103632,,,Luis Horna,R,180,PER,22.4640657084,84,496,6-2 3-6 6-3,3,R32,112,4,1,95,73,42,12,13,10,14,0
2003-433,Scottsdale,Hard,32,A,20030303,4,104098,,Q,Dmitry Tursunov,R,185,RUS,20.2217659138,239,127,6-4 6-2,3,R32,75,7,4,64,32,19,12,9,3,8,0
2003-433,Scottsdale,Hard,32,A,20030303,5,103387,4,,Paradorn Srichaphan,R,185,THA,23.7180013689,12,1725,7-6(2) 6-2,3,R32,73,1,6,66,27,19,19,10,4,7,0
2003-433,Scottsdale,Hard,32,A,20030303,6,103454,,,Nicolas Massu,R,183,CHI,23.394934976,102,383,3-6 6-3 6-4,3,R32,121,5,4,82,43,28,17,14,5,11,0
2003-433,Scottsdale,Hard,32,A,20030303,7,102318,,,Andrei Pavel,R,183,ROU,29.0951403149,29,1120,6-3 7-5,3,R32,76,1,3,60,39,23,12,10,4,7,0
2003-433,Scottsdale,Hard,32,A,20030303,8,103598,8,,Xavier Malisse,R,185,BEL,22.6201232033,25,1170,7-6(5) 7-6(3),3,R32,122,6,3,89,46,33,20,12,7,10,0
2003-433,Scottsdale,Hard,32,A,20030303,9,103428,7,,Juan Ignacio Chela,R,190,ARG,23.5071868583,31,1105,7-6(2) 3-6 6-1,3,R32,93,1,1,80,65,47,9,14,2,4,0
2003-433,Scottsdale,Hard,32,A,20030303,10,102035,,,Jonas Bjorkman,R,183,SWE,30.9431895962,69,595,6-3 7-6(5),3,R32,76,10,4,71,40,29,14,10,2,4,0
2003-433,Scottsdale,Hard,32,A,20030303,11,102106,,,Davide Sanguinetti,R,188,ITA,30.5188227242,62,628,6-3 6-2,3,R32,74,3,3,61,33,23,9,8,5,9,0
2003-433,Scottsdale,Hard,32,A,20030303,12,102860,,,Agustin Calleri,R,183,ARG,26.4640657084,40,865,7-6(3) 6-3,3,R32,84,7,3,62,34,27,13,10,1,2,0
2003-433,Scottsdale,Hard,32,A,20030303,13,103248,,Q,Harel Levy,R,185,ISR,24.5749486653,247,122,2-6 7-5 6-1,3,R32,117,1,0,79,42,25,19,13,3,8,0
2003-433,Scottsdale,Hard,32,A,20030303,14,104068,,,Robby Ginepri,R,183,USA,20.4024640657,81,525,7-6(6) 6-3,3,R32,81,4,2,70,44,28,16,10,4,6,0
2003-433,Scottsdale,Hard,32,A,20030303,15,102789,,Q,Jay Gooding,R,188,AUS,26.803559206,708,17,6-2 6-2,3,R32,45,2,0,50,30,15,10,8,3,7,0
2003-433,Scottsdale,Hard,32,A,20030303,16,101736,2,,Andre Agassi,R,180,USA,32.8432580424,2,4450,6-7(6) 6-4 6-1,3,R32,102,6,5,110,66,44,21,15,8,13,0
2003-433,Scottsdale,Hard,32,A,20030303,17,101965,,,Wayne Ferreira,R,185,RSA,31.4633812457,32,1095,7-5 6-1,3,R16,70,6,2,64,32,21,15,10,6,10,0
2003-433,Scottsdale,Hard,32,A,20030303,18,103324,,,Arnaud Di Pasquale,R,185,FRA,24.0547570157,95,418,7-6(5) 3-6 6-1,3,R16,131,3,6,99,62,42,15,14,3,7,0
2003-433,Scottsdale,Hard,32,A,20030303,19,104117,,Q,Giovanni Lapentti,R,193,ECU,20.1013004791,311,93,6-3 7-6(5),3,R16,106,2,3,88,54,38,13,11,11,14,0
2003-433,Scottsdale,Hard,32,A,20030303,20,102821,,,Cecil Mamiit,R,173,PHI,26.6803559206,114,344,4-6 6-2 6-0,3,R16,88,0,3,77,50,24,10,12,3,10,0
2003-433,Scottsdale,Hard,32,A,20030303,21,102401,,LL,Scott Draper,L,178,AUS,28.7419575633,121,309,6-0 6-4,3,R16,61,2,5,46,23,16,7,8,3,7,0
2003-433,Scottsdale,Hard,32,A,20030303,22,102644,,,Franco Squillari,L,183,ARG,27.5290896646,85,494,6-2 7-6(5),3,R16,105,4,8,84,43,26,19,10,7,11,0
2003-433,Scottsdale,Hard,32,A,20030303,23,102783,5,,Rainer Schuettler,R,180,GER,26.8528405202,15,1585,6-3 2-6 6-4,3,R16,113,4,2,87,53,29,16,14,2,8,0
2003-433,Scottsdale,Hard,32,A,20030303,24,102358,,WC,Thomas Enqvist,R,190,SWE,28.9719370294,73,565,7-6(5) 6-7(1) 6-2,3,R16,113,5,11,116,61,45,28,16,9,12,0
2003-433,Scottsdale,Hard,32,A,20030303,25,102374,6,,Alex Corretja,R,180,ESP,28.8925393566,17,1555,6-4 6-2,3,QF,87,4,1,46,32,20,5,9,3,7,0
2003-433,Scottsdale,Hard,32,A,20030303,26,103176,,,David Sanchez,R,183,ESP,24.8678986995,47,787,6-1 6-3,3,QF,66,2,6,59,31,19,7,8,4,9,0
2003-433,Scottsdale,Hard,32,A,20030303,27,103900,3,,David Nalbandian,R,180,ARG,21.1663244353,10,1965,0-6 6-3 6-4,3,QF,92,0,1,67,37,28,18,12,0,2,0
2003-433,Scottsdale,Hard,32,A,20030303,28,103484,,,James Blake,R,185,USA,23.1786447639,26,1165,3-6 6-4 6-4,3,QF,111,4,1,101,64,44,12,15,12,18,0
2003-433,Scottsdale,Hard,32,A,20030303,29,103758,,,Taylor Dent,R,188,USA,21.8562628337,44,817,6-2 6-4,3,SF,68,5,5,55,31,23,8,9,0,4,0
2003-433,Scottsdale,Hard,32,A,20030303,30,103151,,,Mariano Zabaleta,R,183,ARG,25.0075290897,38,876,6-3 7-6(8),3,SF,109,3,1,76,39,23,21,10,6,8,0
2003-433,Scottsdale,Hard,32,A,20030303,31,102882,,WC,Mark Philippoussis,R,196,AUS,26.3162217659,90,440,6-4 6-4,3,F,85,10,2,61,39,27,12,10,6,8,0
2003-439,Umag,Clay,32,A,20030721,1,103181,,,Jiri Vanek,R,185,CZE,25.2402464066,120,321,7-6(1) 6-4,3,R32,86,4,5,70,36,28,15,11,3,5,0
2003-439,Umag,Clay,32,A,20030721,2,103318,,,Zeljko Krajan,R,178,CRO,24.4599589322,159,242,7-6(10) 6-2,3,R32,94,1,5,69,38,24,14,10,1,5,0
2003-439,Umag,Clay,32,A,20030721,3,102382,,,Julian Knowle,L,188,AUT,29.2265571526,177,218,6-4 6-3,3,R32,97,2,7,63,39,26,9,9,2,5,0
2003-439,Umag,Clay,32,A,20030721,4,102271,,,Hicham Arazi,L,175,MAR,29.7522245038,81,483,6-0 3-1 RET,3,R32,40,0,0,31,11,6,5,5,3,7,0
2003-439,Umag,Clay,32,A,20030721,5,103656,,,Albert Montanes,R,175,ESP,22.6475017112,95,422,7-5 RET,3,R32,58,2,3,31,20,14,4,6,0,2,0
2003-439,Umag,Clay,32,A,20030721,6,103105,,,Ruben Ramirez Hidalgo,R,183,ESP,25.5359342916,83,469,4-6 6-3 7-5,3,R32,139,6,4,99,62,38,21,16,11,16,0
2003-439,Umag,Clay,32,A,20030721,7,102548,,Q,Juan Antonio Marin,R,175,CRC,28.386036961,153,255,6-3 7-5,3,R32,90,6,3,66,37,23,14,10,5,9,0
2003-439,Umag,Clay,32,A,20030721,8,102437,,,Adrian Voinea,R,185,ROU,28.9555099247,137,286,6-3 1-0 RET,3,R32,37,7,6,44,27,18,4,5,5,8,0
2003-439,Umag,Clay,32,A,20030721,9,102950,5,,Fernando Vicente,R,180,ESP,26.3682409309,61,646,6-3 6-0,3,R32,50,5,3,49,27,17,5,8,4,9,0
2003-439,Umag,Clay,32,A,20030721,10,102851,,,Giorgio Galimberti,R,180,ITA,26.8720054757,133,293,1-6 6-4 6-4,3,R32,114,2,8,73,39,31,18,13,2,4,0
2003-439,Umag,Clay,32,A,20030721,11,103294,,,Christophe Rochus,R,170,BEL,24.5968514716,91,446,7-5 6-4,3,R32,76,0,5,58,33,22,14,11,3,6,0
2003-439,Umag,Clay,32,A,20030721,12,103694,4,,Olivier Rochus,R,168,BEL,22.5023956194,51,723,6-3 6-2,3,R32,73,1,8,62,27,18,10,8,9,14,0
2003-439,Umag,Clay,32,A,20030721,13,102722,,,Attila Savolt,R,183,HUN,27.4551676934,122,316,6-3 6-0,3,R32,64,2,2,49,30,18,5,8,5,10,0
2003-439,Umag,Clay,32,A,20030721,14,104056,,Q,Roko Karanusic,R,183,CRO,20.8733744011,247,136,6-4 6-4,3,R32,81,1,5,60,30,22,13,10,5,8,0
2003-439,Umag,Clay,32,A,20030721,15,103455,,Q,Michal Mertinak,R,180,SVK,23.7754962355,268,118,6-0 2-6 6-3,3,R32,95,0,1,71,42,29,11,11,3,7,0
2003-439,Umag,Clay,32,A,20030721,16,103735,,Q,Lovro Zovko,R,190,CRO,22.340862423,203,177,6-4 6-4,3,R32,78,5,2,76,40,28,14,10,7,10,0
2003-439,Umag,Clay,32,A,20030721,17,102768,,,Federico Browne,R,180,ARG,27.2854209446,123,314,6-2 6-4,3,R16,62,2,4,57,37,22,7,9,4,8,0
2003-439,Umag,Clay,32,A,20030721,18,103444,,,Jean Rene Lisnard,R,173,MON,23.819301848,96,420,6-3 4-6 7-5,3,R16,163,2,6,120,57,38,24,15,12,19,0
2003-439,Umag,Clay,32,A,20030721,19,104182,,LL,Sasa Tuksar,R,180,CRO,20.1916495551,331,86,7-6(8) 7-6(3),3,R16,134,1,3,88,45,28,27,12,4,6,0
2003-439,Umag,Clay,32,A,20030721,20,103264,,,Mariano Puerta,L,180,ARG,24.8350444901,100,402,6-2 6-4,3,R16,80,1,2,55,30,20,12,9,3,6,0
2003-439,Umag,Clay,32,A,20030721,21,103912,,WC,Mario Radic,R,188,CRO,21.5140314853,315,95,7-6(3) 7-6(4),3,R16,87,7,1,86,52,34,15,12,4,7,0
2003-439,Umag,Clay,32,A,20030721,22,103333,,WC,Ivo Karlovic,R,208,CRO,24.3915126626,157,246,2-6 6-3 7-6(2),3,R16,126,12,9,86,52,38,18,14,5,8,0
2003-439,Umag,Clay,32,A,20030721,23,104527,,WC,Stanislas Wawrinka,R,183,SUI,18.3134839151,303,99,6-4 6-3,3,R16,76,2,4,63,35,21,11,9,5,9,0
2003-439,Umag,Clay,32,A,20030721,24,104019,,,Kristof Vliegen,R,193,BEL,21.0787132101,107,359,3-0 RET,3,R16,16,0,1,13,10,4,0,2,1,3,0
2003-439,Umag,Clay,32,A,20030721,25,103970,8,,David Ferrer,R,175,ESP,21.3004791239,75,537,6-1 6-2,3,QF,55,0,8,58,28,14,13,8,6,11,0
2003-439,Umag,Clay,32,A,20030721,26,102796,,,Magnus Norman,R,188,SWE,27.1403148528,86,463,6-3 6-4,3,QF,93,1,3,54,24,17,14,9,2,5,0
2003-439,Umag,Clay,32,A,20030721,27,103252,,,Alberto Martin,R,175,ESP,24.9171800137,72,593,7-5 6-2,3,QF,89,1,5,58,30,17,13,10,2,7,0
2003-439,Umag,Clay,32,A,20030721,28,103602,2,,Fernando Gonzalez,R,183,CHI,22.9760438056,14,1510,4-6 6-2 7-6(4),3,QF,136,6,6,103,48,28,27,15,9,15,0
2003-439,Umag,Clay,32,A,20030721,29,104745,6,,Rafael Nadal,L,185,ESP,17.1307323751,58,664,6-4 6-4,3,SF,79,0,1,65,47,30,9,10,2,4,0
2003-439,Umag,Clay,32,A,20030721,30,103103,,,Dominik Hrbaty,R,183,SVK,25.5414099932,65,635,7-6(6) 6-1,3,SF,81,1,0,73,47,27,12,9,4,7,0
2003-439,Umag,Clay,32,A,20030721,31,103835,7,,Filippo Volandri,R,183,ITA,21.8726899384,53,704,6-4 3-6 7-5,3,F,134,0,2,106,72,43,12,16,7,14,0
2003-438,Moscow,Carpet,32,A,20030929,1,102854,1,,Sjeng Schalken,R,193,NED,27.0554414784,13,1615,6-3 6-1,3,R32,56,0,1,52,35,21,4,8,2,6,0
2003-438,Moscow,Carpet,32,A,20030929,2,102720,,Q,Tomas Zib,R,178,CZE,27.6605065024,157,235,6-2 6-4,3,R32,73,0,3,63,29,20,17,9,6,9,0
2003-438,Moscow,Carpet,32,A,20030929,3,103428,,,Juan Ignacio Chela,R,190,ARG,24.0821355236,44,845,6-4 6-7(5) 7-5,3,R32,145,3,7,109,63,39,26,17,5,11,0
2003-438,Moscow,Carpet,32,A,20030929,4,103852,7,,Feliciano Lopez,L,188,ESP,22.0232717317,32,1025,6-1 6-4,3,R32,63,2,7,58,25,19,10,8,5,9,0
2003-438,Moscow,Carpet,32,A,20030929,5,102456,3,,Felix Mantilla,R,180,ESP,29.015742642,20,1240,6-2 6-0,3,R32,46,0,3,43,22,10,9,7,3,8,0
2003-438,Moscow,Carpet,32,A,20030929,6,102035,,,Jonas Bjorkman,R,183,SWE,31.5181382615,41,888,6-4 6-4,3,R32,88,5,7,66,29,23,12,10,6,10,0
2003-438,Moscow,Carpet,32,A,20030929,7,102184,,Q,David Prinosil,R,185,GER,30.5571526352,255,134,6-1 6-1,3,R32,51,1,5,41,22,15,3,7,2,7,0
2003-438,Moscow,Carpet,32,A,20030929,8,103454,6,,Nicolas Massu,R,183,CHI,23.9698836413,21,1209,6-7(4) 6-2 6-2,3,R32,142,3,5,94,48,25,26,14,3,9,0
2003-438,Moscow,Carpet,32,A,20030929,9,103786,,,Nikolay Davydenko,R,178,RUS,22.3244353183,40,900,6-3 4-6 6-3,3,R32,92,3,2,70,50,38,13,14,0,3,0
2003-438,Moscow,Carpet,32,A,20030929,10,104022,,,Mikhail Youzhny,R,183,RUS,21.2621492129,36,1000,7-6(4) 6-0,3,R32,72,0,4,63,31,17,16,9,8,12,0
2003-438,Moscow,Carpet,32,A,20030929,11,102911,,WC,Andrei Stoliarov,R,178,RUS,26.7186858316,185,199,1-6 6-4 6-4,3,R32,138,6,4,95,39,28,23,13,11,17,0
2003-438,Moscow,Carpet,32,A,20030929,12,103498,4,,Marat Safin,R,193,RUS,23.6714579055,27,1100,6-4 6-7(5) 6-4,3,R32,139,18,2,101,56,40,25,16,7,10,0
2003-438,Moscow,Carpet,32,A,20030929,13,103857,,WC,Igor Kunitsyn,R,180,RUS,21.9958932238,160,231,6-0 7-6(11),3,R32,86,2,3,67,34,21,16,9,6,10,0
2003-438,Moscow,Carpet,32,A,20030929,14,103835,,,Filippo Volandri,R,183,ITA,22.0643394935,49,773,6-1 6-2,3,R32,47,0,3,45,28,14,7,7,3,7,0
2003-438,Moscow,Carpet,32,A,20030929,15,103813,,,Jarkko Nieminen,L,185,FIN,22.1848049281,30,1030,3-6 6-4 6-2,3,R32,97,6,4,95,57,36,17,14,9,13,0
2003-438,Moscow,Carpet,32,A,20030929,16,103350,,WC,Denis Golovanov,L,188,RUS,24.5092402464,729,16,6-2 6-2,3,R32,52,1,4,47,26,15,6,8,3,8,0
2003-438,Moscow,Carpet,32,A,20030929,17,103344,,,Ivan Ljubicic,R,193,CRO,24.5311430527,42,865,6-4 7-6(7),3,R16,92,15,3,67,44,35,9,11,2,5,0
2003-438,Moscow,Carpet,32,A,20030929,18,102538,,Q,Tuomas Ketola,R,185,FIN,28.6023271732,176,211,6-2 6-4,3,R16,68,4,4,69,34,23,16,9,5,8,0
2003-438,Moscow,Carpet,32,A,20030929,19,103694,,,Olivier Rochus,R,168,BEL,22.6940451745,51,733,6-4 2-6 6-4,3,R16,93,0,1,80,45,32,21,14,2,4,0
2003-438,Moscow,Carpet,32,A,20030929,20,102344,,,Karol Kucera,R,188,SVK,29.5715263518,33,1008,7-5 7-6(6),3,R16,125,4,5,89,53,35,14,12,7,11,0
2003-438,Moscow,Carpet,32,A,20030929,21,103018,5,,Max Mirnyi,R,196,BLR,26.2313483915,28,1075,6-3 4-6 7-6(8),3,R16,124,13,3,111,85,61,11,16,6,8,0
2003-438,Moscow,Carpet,32,A,20030929,22,102286,,Q,Wayne Black,R,170,ZIM,29.8726899384,395,74,5-7 7-5 6-3,3,R16,153,2,2,118,74,43,23,16,8,13,0
2003-438,Moscow,Carpet,32,A,20030929,23,102338,8,,Yevgeny Kafelnikov,R,190,RUS,29.6098562628,29,1035,6-4 2-6 6-4,3,R16,111,7,3,93,63,44,13,14,6,9,0
2003-438,Moscow,Carpet,32,A,20030929,24,103789,,,Irakli Labadze,L,188,GEO,22.3052703628,83,449,6-4 3-6 6-1,3,R16,103,4,7,79,52,34,7,13,4,11,0
2003-438,Moscow,Carpet,32,A,20030929,25,104214,,,Igor Andreev,R,185,RUS,20.2108145106,114,345,2-6 6-3 7-5,3,QF,121,6,1,73,48,32,15,14,1,5,0
2003-438,Moscow,Carpet,32,A,20030929,26,101820,,,Marc Rosset,R,201,SUI,32.8925393566,129,280,6-3 6-4,3,QF,72,1,4,56,31,22,12,9,1,3,0
2003-438,Moscow,Carpet,32,A,20030929,27,102905,,,Stefan Koubek,L,175,AUT,26.7378507871,63,595,2-6 7-6(2) 6-3,3,QF,114,0,2,90,58,41,15,14,2,5,0
2003-438,Moscow,Carpet,32,A,20030929,28,102860,2,,Agustin Calleri,R,183,ARG,27.0390143737,16,1320,6-3 6-4,3,QF,73,6,2,61,40,26,5,9,6,10,0
2003-438,Moscow,Carpet,32,A,20030929,29,103908,,,Paul Henri Mathieu,R,185,FRA,21.711156742,47,811,6-3 2-6 7-6(1),3,SF,125,4,4,93,40,27,32,14,2,4,0
2003-438,Moscow,Carpet,32,A,20030929,30,102434,,,Vincent Spadea,R,183,USA,29.196440794,31,1030,6-2 6-2,3,SF,64,0,2,46,24,16,6,8,5,10,0
2003-438,Moscow,Carpet,32,A,20030929,31,102227,,,Sargis Sargsian,R,180,ARM,30.3216974675,58,638,7-6(5) 6-4,3,F,93,1,2,72,46,32,19,11,1,2,0
2003-500,Halle,Grass,32,A,20030609,1,102227,,,Sargis Sargsian,R,180,ARM,30.0150581793,61,653,7-5 6-1,3,R32,81,3,10,73,36,24,14,9,5,9,0
2003-500,Halle,Grass,32,A,20030609,2,102703,,,Hyung Taik Lee,R,180,KOR,27.4305270363,53,726,6-4 6-0,3,R32,72,1,1,47,31,18,7,8,2,6,0
2003-500,Halle,Grass,32,A,20030609,3,103238,,Q,Jean Claude Scherrer,R,188,SUI,24.887063655,456,48,6-4 5-7 6-4,3,R32,139,5,1,102,63,43,25,16,9,11,0
2003-500,Halle,Grass,32,A,20030609,4,106764,,WC,Christopher Koderisch,U,180,GER,18.5352498289,1355,1,6-1 6-2,3,R32,49,2,3,53,30,15,10,7,4,8,0
2003-500,Halle,Grass,32,A,20030609,5,102521,,WC,Hendrik Dreekmann,R,188,GER,28.3586584531,856,9,6-2 6-4,3,R32,63,4,3,67,42,26,11,9,6,9,0
2003-500,Halle,Grass,32,A,20030609,6,103254,,Q,Yves Allegro,R,183,SUI,24.7912388775,222,150,6-4 6-3,3,R32,73,3,9,58,29,22,8,9,5,9,0
2003-500,Halle,Grass,32,A,20030609,7,103948,,WC,Maximilian Abel,R,,GER,21.2758384668,192,187,6-3 6-4,3,R32,77,2,4,61,35,24,11,9,4,7,0
2003-500,Halle,Grass,32,A,20030609,8,103908,,,Paul Henri Mathieu,R,185,FRA,21.4045174538,56,691,1-6 6-1 5-2 RET,3,R32,91,4,5,80,43,31,14,11,2,6,0
2003-500,Halle,Grass,32,A,20030609,9,102780,,Q,Frederic Niemeyer,R,190,CAN,27.1238877481,346,78,6-3 6-0,3,R32,50,9,6,42,24,17,3,8,2,7,0
2003-500,Halle,Grass,32,A,20030609,10,102184,,Q,David Prinosil,R,185,GER,30.250513347,219,156,7-6(5) 6-2,3,R32,82,4,6,63,34,24,14,10,0,2,0
2003-500,Halle,Grass,32,A,20030609,11,103408,,,Brian Vahaly,R,183,USA,23.8904859685,82,519,6-2 4-6 6-3,3,R32,115,1,2,83,57,37,15,13,10,14,0
